accuracy,f1_score,brier_score,log_loss,criterion,max_features,min_samples_leaf,min_samples_split,repeat,fold
0.8024691358024691,0.5,0.19753086419753085,7.119734002788572,gini,,15,14,2,9
0.7808219178082192,0.42857142857142855,0.2191780821917808,7.899978825011979,entropy,,1,14,3,0
0.8356164383561644,0.45454545454545453,0.1643835616438356,5.924984118758984,gini,,15,2,3,1
0.7945205479452054,0.5454545454545454,0.2054794520547945,7.4062301484487305,entropy,,15,6,3,2
0.8493150684931506,0.56,0.1506849315068493,5.431235442195736,entropy,sqrt,7,2,3,3
0.7945205479452054,0.4444444444444444,0.2054794520547945,7.4062301484487305,entropy,,1,2,3,4
0.8082191780821918,0.4166666666666667,0.1917808219178082,6.9124814718854815,gini,,7,6,3,5
0.863013698630137,0.5454545454545454,0.136986301369863,4.937486765632486,gini,,1,6,3,6
0.8767123287671232,0.6896551724137931,0.1232876712328767,4.443738089069238,entropy,,1,14,3,7
0.726027397260274,0.4117647058823529,0.273972602739726,9.874973531264972,gini,,1,6,3,8
0.8472222222222222,0.56,0.1527777777777778,5.5066692677817874,gini,,15,6,3,9
0.8484848484848485,0.5833333333333334,0.15151515151515152,5.46115960441169,entropy,,7,6,4,0
0.7727272727272727,0.2857142857142857,0.22727272727272727,8.191739406617534,entropy,,7,6,4,1
0.8939393939393939,0.6956521739130435,0.10606060606060606,3.8228117230881833,entropy,sqrt,15,2,4,2
0.7878787878787878,0.5333333333333333,0.21212121212121213,7.645623446176367,entropy,,7,6,4,3
0.8787878787878788,0.6,0.12121212121212122,4.368927683529352,gini,sqrt,15,2,4,4
0.7727272727272727,0.34782608695652173,0.22727272727272727,8.191739406617534,gini,sqrt,7,14,4,5
0.7878787878787878,0.5625,0.21212121212121213,7.645623446176367,entropy,sqrt,15,2,4,6
0.7538461538461538,0.38461538461538464,0.24615384615384617,8.8722839111673,entropy,,1,6,4,7
0.7692307692307693,0.4444444444444444,0.23076923076923078,8.317766166719341,entropy,,15,6,4,8
0.8,0.43478260869565216,0.2,7.20873067782343,gini,,15,6,4,9
0.75,0.34782608695652173,0.25,9.010913347279288,gini,,1,14,5,0
0.75,0.21052631578947367,0.25,9.010913347279287,entropy,sqrt,15,2,5,1
0.7627118644067796,0.36363636363636365,0.23728813559322035,8.552731312671867,entropy,sqrt,7,14,5,2
0.8305084745762712,0.5454545454545454,0.1694915254237288,6.10909379476562,gini,,15,6,5,3
0.8135593220338984,0.42105263157894735,0.1864406779661017,6.720003174242182,gini,sqrt,15,6,5,4
0.7627118644067796,0.2222222222222222,0.23728813559322035,8.552731312671865,gini,sqrt,15,14,5,5
0.8305084745762712,0.375,0.1694915254237288,6.109093794765619,entropy,sqrt,15,2,5,6
0.7288135593220338,0.38461538461538464,0.2711864406779661,9.77455007162499,gini,sqrt,15,14,5,7
0.711864406779661,0.37037037037037035,0.288135593220339,10.385459451101552,gini,,1,2,5,8
0.7627118644067796,0.36363636363636365,0.23728813559322035,8.552731312671867,gini,sqrt,7,14,5,9
0.7592592592592593,0.38095238095238093,0.24074074074074073,8.677175815898574,gini,,1,14,6,0
0.8888888888888888,0.625,0.1111111111111111,4.004850376568572,gini,sqrt,7,14,6,1
0.7407407407407407,0.2222222222222222,0.25925925925925924,9.344650878660003,entropy,sqrt,7,6,6,2
0.7924528301886793,0.26666666666666666,0.20754716981132076,7.480758250571484,entropy,sqrt,15,14,6,3
0.7358490566037735,0.2222222222222222,0.2641509433962264,9.520965046181889,gini,,15,6,6,4
0.8113207547169812,0.5,0.18867924528301888,6.800689318701349,gini,,15,2,6,5
0.8301886792452831,0.47058823529411764,0.16981132075471697,6.120620386831215,gini,sqrt,15,2,6,6
0.8490566037735849,0.42857142857142855,0.1509433962264151,5.44055145496108,entropy,,15,2,6,7
0.7358490566037735,0.2222222222222222,0.2641509433962264,9.52096504618189,gini,sqrt,15,14,6,8
0.7924528301886793,0.42105263157894735,0.20754716981132076,7.480758250571484,entropy,,1,14,6,9
0.8541666666666666,0.5333333333333333,0.14583333333333334,5.256366119246252,entropy,sqrt,7,6,7,0
0.7708333333333334,0.26666666666666666,0.22916666666666666,8.26000390167268,gini,sqrt,7,2,7,1
0.8541666666666666,0.36363636363636365,0.14583333333333334,5.256366119246251,gini,,15,2,7,2
0.7916666666666666,0.4444444444444444,0.20833333333333334,7.509094456066073,gini,sqrt,15,2,7,3
0.7708333333333334,0.15384615384615385,0.22916666666666666,8.26000390167268,gini,sqrt,15,14,7,4
0.7708333333333334,0.42105263157894735,0.22916666666666666,8.26000390167268,entropy,,15,6,7,5
0.7291666666666666,0.13333333333333333,0.2708333333333333,9.761822792885896,entropy,sqrt,15,14,7,6
0.6666666666666666,0.1111111111111111,0.3333333333333333,12.014551129705717,gini,,7,2,7,7
0.7083333333333334,0.3,0.2916666666666667,10.512732238492504,gini,,7,14,7,8
0.7083333333333334,0.125,0.2916666666666667,10.512732238492502,entropy,sqrt,7,2,7,9
0.7954545454545454,0.3076923076923077,0.20454545454545456,7.372565465955781,entropy,sqrt,7,6,8,0
0.8409090909090909,0.46153846153846156,0.1590909090909091,5.734217584632274,entropy,sqrt,15,14,8,1
0.7674418604651163,0.2857142857142857,0.23255813953488372,8.382244974213291,gini,sqrt,15,14,8,2
0.7441860465116279,0.15384615384615385,0.2558139534883721,9.220469471634619,gini,sqrt,15,2,8,3
0.7441860465116279,0.0,0.2558139534883721,9.220469471634619,entropy,sqrt,15,6,8,4
0.7209302325581395,0.4,0.27906976744186046,10.05869396905595,entropy,,7,14,8,5
0.7441860465116279,0.15384615384615385,0.2558139534883721,9.220469471634619,entropy,sqrt,15,6,8,6
0.7674418604651163,0.4444444444444444,0.23255813953488372,8.382244974213291,entropy,sqrt,15,6,8,7
0.6744186046511628,0.125,0.32558139534883723,11.735142963898607,entropy,sqrt,15,6,8,8
0.7906976744186046,0.18181818181818182,0.20930232558139536,7.544020476791962,gini,,7,6,8,9
0.7435897435897436,0.375,0.2564102564102564,9.241962407465936,entropy,,15,2,9,0
0.8205128205128205,0.36363636363636365,0.1794871794871795,6.469373685226156,entropy,sqrt,15,2,9,1
0.8205128205128205,0.36363636363636365,0.1794871794871795,6.469373685226155,entropy,sqrt,1,14,9,2
0.7435897435897436,0.375,0.2564102564102564,9.241962407465936,entropy,sqrt,15,6,9,3
0.7692307692307693,0.47058823529411764,0.23076923076923078,8.317766166719343,gini,,7,6,9,4
0.7948717948717948,0.3333333333333333,0.20512820512820512,7.393569925972748,gini,,7,14,9,5
0.7435897435897436,0.2857142857142857,0.2564102564102564,9.241962407465936,gini,sqrt,15,2,9,6
0.8205128205128205,0.5882352941176471,0.1794871794871795,6.469373685226155,entropy,,1,14,9,7
0.6923076923076923,0.3333333333333333,0.3076923076923077,11.090354888959123,entropy,,15,2,9,8
0.868421052631579,0.4444444444444444,0.13157894736842105,4.7425859722522565,entropy,sqrt,15,14,9,9
