accuracy,f1_score,brier_score,log_loss,C,repeat,fold
0.87,0.6486486486486487,0.13,4.68567494058523,0.1,0,0
0.83,0.5405405405405406,0.17,6.127421076149915,0.1,0,1
0.86,0.5882352941176471,0.14,5.046111474476401,1.0,0,2
0.91,0.7096774193548387,0.09,3.2439288050205435,10.0,0,3
0.91,0.7567567567567568,0.09,3.2439288050205435,0.1,0,4
0.86,0.5882352941176471,0.14,5.046111474476402,0.1,0,5
0.88,0.6470588235294118,0.12,4.325238406694058,0.1,0,6
0.87,0.6060606060606061,0.13,4.68567494058523,0.1,0,7
0.87,0.6285714285714286,0.13,4.68567494058523,0.1,0,8
0.89,0.6857142857142857,0.11,3.9648018728028864,0.1,0,9
0.8777777777777778,0.6666666666666666,0.12222222222222222,4.40533541422543,1.0,1,0
0.8888888888888888,0.6428571428571429,0.1111111111111111,4.004850376568572,0.1,1,1
0.8666666666666667,0.6,0.13333333333333333,4.805820451882287,0.1,1,2
0.9333333333333333,0.8235294117647058,0.06666666666666667,2.4029102259411435,0.1,1,3
0.8444444444444444,0.5,0.15555555555555556,5.606790527196002,1.0,1,4
0.8333333333333334,0.4,0.16666666666666666,6.0072755648528595,0.1,1,5
0.9222222222222223,0.7741935483870968,0.07777777777777778,2.803395263598001,0.1,1,6
0.8555555555555555,0.6060606060606061,0.14444444444444443,5.206305489539144,10.0,1,7
0.8555555555555555,0.6060606060606061,0.14444444444444443,5.206305489539144,0.1,1,8
0.8444444444444444,0.5333333333333333,0.15555555555555556,5.606790527196002,10.0,1,9
0.8518518518518519,0.5384615384615384,0.14814814814814814,5.33980050209143,1.0,2,0
0.8395061728395061,0.5185185185185185,0.16049382716049382,5.784783877265716,0.1,2,1
0.8518518518518519,0.5714285714285714,0.14814814814814814,5.339800502091429,1.0,2,2
0.9259259259259259,0.7857142857142857,0.07407407407407407,2.669900251045715,0.1,2,3
0.8271604938271605,0.5625,0.1728395061728395,6.229767252440001,0.1,2,4
0.8518518518518519,0.625,0.14814814814814814,5.33980050209143,10.0,2,5
0.8888888888888888,0.6896551724137931,0.1111111111111111,4.004850376568572,1.0,2,6
0.8271604938271605,0.5,0.1728395061728395,6.229767252440002,1.0,2,7
0.9135802469135802,0.7586206896551724,0.08641975308641975,3.114883626220001,0.1,2,8
0.8765432098765432,0.6666666666666666,0.12345679012345678,4.449833751742858,10.0,2,9
0.8904109589041096,0.7333333333333333,0.1095890410958904,3.9499894125059893,10.0,3,0
0.8493150684931506,0.5925925925925926,0.1506849315068493,5.431235442195735,0.1,3,1
0.863013698630137,0.6428571428571429,0.136986301369863,4.937486765632486,0.1,3,2
0.863013698630137,0.6428571428571429,0.136986301369863,4.937486765632486,0.1,3,3
0.8904109589041096,0.6923076923076923,0.1095890410958904,3.9499894125059893,0.1,3,4
0.863013698630137,0.6153846153846154,0.136986301369863,4.937486765632487,0.1,3,5
0.8767123287671232,0.64,0.1232876712328767,4.443738089069238,0.1,3,6
0.8904109589041096,0.6666666666666666,0.1095890410958904,3.9499894125059893,1.0,3,7
0.863013698630137,0.5833333333333334,0.136986301369863,4.937486765632486,0.1,3,8
0.8611111111111112,0.5,0.1388888888888889,5.006062970710715,0.1,3,9
0.8484848484848485,0.5833333333333334,0.15151515151515152,5.46115960441169,1.0,4,0
0.8636363636363636,0.64,0.13636363636363635,4.91504364397052,0.1,4,1
0.8939393939393939,0.72,0.10606060606060606,3.8228117230881833,0.1,4,2
0.8939393939393939,0.631578947368421,0.10606060606060606,3.8228117230881824,10.0,4,3
0.8181818181818182,0.5,0.18181818181818182,6.553391525294028,0.1,4,4
0.8484848484848485,0.5454545454545454,0.15151515151515152,5.46115960441169,0.1,4,5
0.8939393939393939,0.72,0.10606060606060606,3.8228117230881833,0.1,4,6
0.9230769230769231,0.8,0.07692307692307693,2.7725887222397807,0.1,4,7
0.8923076923076924,0.6956521739130435,0.1076923076923077,3.8816242111356933,1.0,4,8
0.8615384615384616,0.5714285714285714,0.13846153846153847,4.990659700031606,1.0,4,9
0.9,0.7272727272727273,0.1,3.6043653389117147,0.1,5,0
0.8833333333333333,0.6666666666666666,0.11666666666666667,4.205092895397001,0.1,5,1
0.847457627118644,0.47058823529411764,0.15254237288135594,5.498184415289057,0.1,5,2
0.864406779661017,0.6,0.13559322033898305,4.887275035812495,0.1,5,3
0.847457627118644,0.5714285714285714,0.15254237288135594,5.498184415289057,0.1,5,4
0.847457627118644,0.6086956521739131,0.15254237288135594,5.498184415289057,1.0,5,5
0.8813559322033898,0.631578947368421,0.11864406779661017,4.276365656335933,0.1,5,6
0.8135593220338984,0.56,0.1864406779661017,6.720003174242181,1.0,5,7
0.847457627118644,0.64,0.15254237288135594,5.498184415289057,1.0,5,8
0.9152542372881356,0.7619047619047619,0.0847457627118644,3.0545468973828096,1.0,5,9
0.8333333333333334,0.6086956521739131,0.16666666666666666,6.007275564852859,0.1,6,0
0.9259259259259259,0.8,0.07407407407407407,2.669900251045715,0.1,6,1
0.8518518518518519,0.6,0.14814814814814814,5.339800502091429,0.1,6,2
0.8867924528301887,0.6666666666666666,0.11320754716981132,4.08041359122081,0.1,6,3
0.9056603773584906,0.7368421052631579,0.09433962264150944,3.4003446593506745,0.1,6,4
0.8490566037735849,0.3333333333333333,0.1509433962264151,5.440551454961079,0.1,6,5
0.8301886792452831,0.5263157894736842,0.16981132075471697,6.120620386831215,0.1,6,6
0.9056603773584906,0.7619047619047619,0.09433962264150944,3.4003446593506745,0.1,6,7
0.8301886792452831,0.4,0.16981132075471697,6.120620386831215,10.0,6,8
0.8679245283018868,0.6666666666666666,0.1320754716981132,4.760482523090944,0.1,6,9
0.8958333333333334,0.6666666666666666,0.10416666666666667,3.7545472280330365,1.0,7,0
0.7708333333333334,0.47619047619047616,0.22916666666666666,8.26000390167268,10.0,7,1
0.8958333333333334,0.6153846153846154,0.10416666666666667,3.7545472280330365,1.0,7,2
0.8958333333333334,0.6666666666666666,0.10416666666666667,3.7545472280330365,1.0,7,3
0.9375,0.8,0.0625,2.252728336819822,1.0,7,4
0.8333333333333334,0.5,0.16666666666666666,6.007275564852859,0.1,7,5
0.8333333333333334,0.5555555555555556,0.16666666666666666,6.007275564852859,0.1,7,6
0.8541666666666666,0.5882352941176471,0.14583333333333334,5.256366119246252,1.0,7,7
0.8541666666666666,0.6956521739130435,0.14583333333333334,5.256366119246251,0.1,7,8
0.8958333333333334,0.7058823529411765,0.10416666666666667,3.7545472280330365,0.1,7,9
0.8181818181818182,0.42857142857142855,0.18181818181818182,6.553391525294028,0.1,8,0
0.8636363636363636,0.6666666666666666,0.13636363636363635,4.915043643970521,1.0,8,1
0.9069767441860465,0.7142857142857143,0.09302325581395349,3.352897989685317,0.1,8,2
0.8604651162790697,0.625,0.13953488372093023,5.029346984527974,1.0,8,3
0.9069767441860465,0.7142857142857143,0.09302325581395349,3.352897989685317,0.1,8,4
0.8604651162790697,0.5714285714285714,0.13953488372093023,5.029346984527974,0.1,8,5
0.8372093023255814,0.46153846153846156,0.16279069767441862,5.867571481949304,0.1,8,6
0.8604651162790697,0.7,0.13953488372093023,5.029346984527974,0.1,8,7
0.8837209302325582,0.7058823529411765,0.11627906976744186,4.191122487106646,1.0,8,8
0.8372093023255814,0.5333333333333333,0.16279069767441862,5.8675714819493034,0.1,8,9
0.7948717948717948,0.2,0.20512820512820512,7.393569925972749,0.1,9,0
0.8974358974358975,0.7142857142857143,0.10256410256410256,3.6967849629863747,1.0,9,1
0.9230769230769231,0.7692307692307693,0.07692307692307693,2.772588722239781,0.1,9,2
0.8205128205128205,0.5333333333333333,0.1794871794871795,6.469373685226155,0.1,9,3
0.8717948717948718,0.6666666666666666,0.1282051282051282,4.620981203732968,0.1,9,4
0.9487179487179487,0.8571428571428571,0.05128205128205128,1.8483924814931874,0.1,9,5
0.9487179487179487,0.875,0.05128205128205128,1.8483924814931874,0.1,9,6
0.8205128205128205,0.631578947368421,0.1794871794871795,6.469373685226155,0.1,9,7
0.8461538461538461,0.625,0.15384615384615385,5.545177444479561,1.0,9,8
0.868421052631579,0.6153846153846154,0.13157894736842105,4.7425859722522565,0.1,9,9
