accuracy,f1_score,brier_score,log_loss,C,repeat,fold
0.92,0.8,0.08,2.8834922711293722,0.001,0,0
0.9,0.7058823529411765,0.1,3.604365338911715,0.001,0,1
0.8,0.5,0.2,7.20873067782343,0.001,0,2
0.86,0.5333333333333333,0.14,5.046111474476402,0.001,0,3
0.82,0.5263157894736842,0.18,6.487857610041087,0.001,0,4
0.9,0.7058823529411765,0.1,3.604365338911715,0.001,0,5
0.86,0.5333333333333333,0.14,5.046111474476402,0.001,0,6
0.88,0.625,0.12,4.325238406694058,0.001,0,7
0.82,0.4,0.18,6.487857610041087,0.001,0,8
0.82,0.3076923076923077,0.18,6.487857610041087,0.001,0,9
0.8222222222222222,0.5,0.17777777777777778,6.4077606025097165,0.001,1,0
0.8666666666666667,0.625,0.13333333333333333,4.805820451882287,0.001,1,1
0.8666666666666667,0.5,0.13333333333333333,4.805820451882287,0.001,1,2
0.8222222222222222,0.5,0.17777777777777778,6.4077606025097165,0.001,1,3
0.8444444444444444,0.46153846153846156,0.15555555555555556,5.606790527196002,0.001,1,4
0.8444444444444444,0.46153846153846156,0.15555555555555556,5.606790527196002,0.001,1,5
0.9111111111111111,0.75,0.08888888888888889,3.2038803012548582,0.001,1,6
0.8,0.4,0.2,7.20873067782343,0.001,1,7
0.8222222222222222,0.3333333333333333,0.17777777777777778,6.4077606025097165,0.001,1,8
0.8666666666666667,0.5714285714285714,0.13333333333333333,4.805820451882287,0.001,1,9
0.8536585365853658,0.5714285714285714,0.14634146341463414,5.274680983773242,0.001,2,0
0.8780487804878049,0.6153846153846154,0.12195121951219512,4.3955674864777015,0.001,2,1
0.8780487804878049,0.6666666666666666,0.12195121951219512,4.3955674864777015,0.001,2,2
0.8048780487804879,0.42857142857142855,0.1951219512195122,7.032907978364323,0.001,2,3
0.8048780487804879,0.3333333333333333,0.1951219512195122,7.032907978364323,0.001,2,4
0.85,0.625,0.15,5.406548008367573,0.001,2,5
0.825,0.46153846153846156,0.175,6.307639343095502,0.001,2,6
0.825,0.36363636363636365,0.175,6.307639343095501,0.001,2,7
0.85,0.5714285714285714,0.15,5.406548008367573,0.001,2,8
0.875,0.7058823529411765,0.125,4.505456673639644,0.001,2,9
0.8108108108108109,0.46153846153846156,0.1891891891891892,6.819069560103245,0.001,3,0
0.8378378378378378,0.4,0.16216216216216217,5.844916765802781,0.001,3,1
0.8648648648648649,0.6666666666666666,0.13513513513513514,4.870763971502318,0.001,3,2
0.8108108108108109,0.5333333333333333,0.1891891891891892,6.819069560103245,0.001,3,3
0.7297297297297297,0.375,0.2702702702702703,9.741527943004636,0.001,3,4
0.8333333333333334,0.5,0.16666666666666666,6.007275564852858,0.001,3,5
0.8333333333333334,0.4,0.16666666666666666,6.007275564852858,0.001,3,6
0.8055555555555556,0.2222222222222222,0.19444444444444445,7.008488158995003,0.01,3,7
0.9166666666666666,0.7272727272727273,0.08333333333333333,3.0036377824264293,0.001,3,8
0.8333333333333334,0.25,0.16666666666666666,6.007275564852859,0.001,3,9
0.8484848484848485,0.4444444444444444,0.15151515151515152,5.46115960441169,0.001,4,0
0.8787878787878788,0.6666666666666666,0.12121212121212122,4.368927683529352,0.001,4,1
0.8787878787878788,0.6666666666666666,0.12121212121212122,4.368927683529352,0.001,4,2
0.8181818181818182,0.4,0.18181818181818182,6.553391525294028,0.001,4,3
0.8181818181818182,0.5,0.18181818181818182,6.553391525294028,0.001,4,4
0.7878787878787878,0.2222222222222222,0.21212121212121213,7.645623446176367,0.001,4,5
0.7575757575757576,0.5,0.24242424242424243,8.737855367058703,0.001,4,6
0.696969696969697,0.0,0.30303030303030304,10.92231920882338,0.001,4,7
0.9090909090909091,0.7272727272727273,0.09090909090909091,3.276695762647014,0.001,4,8
0.75,0.0,0.25,9.010913347279288,0.001,4,9
0.8,0.5,0.2,7.2087306778234295,0.001,5,0
0.7666666666666667,0.46153846153846156,0.23333333333333334,8.410185790794001,0.001,5,1
0.8333333333333334,0.4444444444444444,0.16666666666666666,6.007275564852859,0.01,5,2
0.7,0.3076923076923077,0.3,10.813096016735146,0.001,5,3
0.7666666666666667,0.2222222222222222,0.23333333333333334,8.410185790794001,0.1,5,4
0.9333333333333333,0.8333333333333334,0.06666666666666667,2.4029102259411435,0.001,5,5
0.8333333333333334,0.2857142857142857,0.16666666666666666,6.007275564852859,0.001,5,6
0.7931034482758621,0.25,0.20689655172413793,7.457307597748376,0.001,5,7
0.7586206896551724,0.36363636363636365,0.2413793103448276,8.700192197373104,0.001,5,8
0.8275862068965517,0.5454545454545454,0.1724137931034483,6.214422998123647,0.001,5,9
0.7777777777777778,0.25,0.2222222222222222,8.009700753137146,0.001,6,0
0.9259259259259259,0.8,0.07407407407407407,2.669900251045715,0.01,6,1
0.7037037037037037,0.3333333333333333,0.2962962962962963,10.67960100418286,0.001,6,2
0.7037037037037037,0.2,0.2962962962962963,10.67960100418286,0.001,6,3
0.8888888888888888,0.7272727272727273,0.1111111111111111,4.004850376568573,0.001,6,4
0.8518518518518519,0.5,0.14814814814814814,5.33980050209143,0.01,6,5
0.7037037037037037,0.3333333333333333,0.2962962962962963,10.67960100418286,0.001,6,6
0.8148148148148148,0.4444444444444444,0.18518518518518517,6.674750627614287,0.001,6,7
0.8076923076923077,0.0,0.19230769230769232,6.931471805599452,0.001,6,8
0.7692307692307693,0.25,0.23076923076923078,8.317766166719343,0.001,6,9
0.84,0.3333333333333333,0.16,5.7669845422587445,0.001,7,0
0.72,0.2222222222222222,0.28,10.092222948952802,0.001,7,1
0.875,0.5714285714285714,0.125,4.505456673639644,0.001,7,2
0.8333333333333334,0.6,0.16666666666666666,6.007275564852859,0.001,7,3
0.875,0.6666666666666666,0.125,4.505456673639644,0.001,7,4
0.75,0.4,0.25,9.010913347279287,0.001,7,5
0.8333333333333334,0.3333333333333333,0.16666666666666666,6.007275564852859,0.001,7,6
0.8333333333333334,0.6,0.16666666666666666,6.007275564852859,0.001,7,7
0.8333333333333334,0.6,0.16666666666666666,6.007275564852859,0.001,7,8
