accuracy,f1_score,brier_score,log_loss,criterion,max_features,min_samples_leaf,min_samples_split,n_estimators,repeat,fold
0.852,0.463768115942029,0.148,5.334460701589338,gini,sqrt,1,10,200,0,0
0.862,0.49635036496350365,0.138,4.974024167698167,gini,log2,1,2,200,0,1
0.864,0.4925373134328358,0.136,4.901936860919933,gini,sqrt,1,2,200,0,2
0.894,0.6580645161290323,0.106,3.8206272592464186,gini,sqrt,1,2,200,0,3
0.88,0.5774647887323944,0.12,4.325238406694059,gini,sqrt,1,10,200,0,4
0.886,0.6174496644295302,0.114,4.108976486359356,gini,sqrt,1,10,200,0,5
0.878,0.5673758865248227,0.122,4.397325713472292,gini,sqrt,1,2,200,0,6
0.884,0.6081081081081081,0.116,4.181063793137589,gini,sqrt,1,10,100,0,7
0.866,0.5179856115107914,0.134,4.829849554141698,gini,sqrt,1,2,200,0,8
0.872,0.5492957746478874,0.128,4.613587633806995,gini,sqrt,1,2,200,0,9
0.8533333333333334,0.46774193548387094,0.14666666666666667,5.286402497070515,gini,sqrt,1,2,200,1,0
0.8622222222222222,0.4918032786885246,0.13777777777777778,4.966014466945031,gini,sqrt,1,2,200,1,1
0.8777777777777778,0.5736434108527132,0.12222222222222222,4.405335414225429,gini,sqrt,1,2,200,1,2
0.8755555555555555,0.5692307692307692,0.12444444444444444,4.485432421756801,gini,sqrt,1,2,200,1,3
0.8733333333333333,0.5365853658536586,0.12666666666666668,4.565529429288173,gini,sqrt,1,2,100,1,4
0.8777777777777778,0.5985401459854015,0.12222222222222222,4.405335414225431,gini,sqrt,1,10,200,1,5
0.8711111111111111,0.532258064516129,0.1288888888888889,4.645626436819544,gini,sqrt,1,10,200,1,6
0.86,0.5116279069767442,0.14,5.046111474476402,gini,sqrt,1,10,100,1,7
0.8866666666666667,0.6106870229007634,0.11333333333333333,4.084947384099944,gini,sqrt,1,10,100,1,8
0.88,0.578125,0.12,4.325238406694059,gini,sqrt,1,10,200,1,9
0.8617283950617284,0.48148148148148145,0.1382716049382716,4.983813801952001,gini,sqrt,1,2,200,2,0
0.8765432098765432,0.5614035087719298,0.12345679012345678,4.449833751742858,gini,sqrt,1,2,200,2,1
0.854320987654321,0.46846846846846846,0.145679012345679,5.250803827056574,gini,sqrt,1,2,200,2,2
0.8641975308641975,0.5045045045045045,0.13580246913580246,4.894817126917144,gini,sqrt,1,10,100,2,3
0.8839506172839506,0.6050420168067226,0.11604938271604938,4.1828437266382865,gini,sqrt,1,2,100,2,4
0.8641975308641975,0.48598130841121495,0.13580246913580246,4.894817126917144,gini,sqrt,1,10,200,2,5
0.8765432098765432,0.5535714285714286,0.12345679012345678,4.449833751742858,gini,sqrt,1,2,100,2,6
0.8592592592592593,0.49557522123893805,0.14074074074074075,5.0728104769868585,gini,sqrt,1,10,100,2,7
0.8790123456790123,0.5950413223140496,0.12098765432098765,4.360837076708001,gini,sqrt,1,2,200,2,8
0.8518518518518519,0.4642857142857143,0.14814814814814814,5.339800502091429,gini,sqrt,1,2,100,2,9
0.8904109589041096,0.6296296296296297,0.1095890410958904,3.9499894125059893,gini,sqrt,1,10,200,3,0
0.8602739726027397,0.48484848484848486,0.13972602739726028,5.036236500945136,gini,sqrt,1,2,200,3,1
0.8301369863013699,0.29545454545454547,0.16986301369863013,6.1224835893842835,gini,sqrt,1,2,200,3,2
0.8657534246575342,0.5148514851485149,0.13424657534246576,4.838737030319837,gini,sqrt,1,2,200,3,3
0.8602739726027397,0.49504950495049505,0.13972602739726028,5.036236500945136,gini,sqrt,1,2,100,3,4
0.8681318681318682,0.52,0.13186813186813187,4.753009238125339,gini,sqrt,1,10,200,3,5
0.8626373626373627,0.5,0.13736263736263737,4.951051289713894,gini,sqrt,1,10,200,3,6
0.8791208791208791,0.5686274509803921,0.12087912087912088,4.356925134948227,gini,sqrt,1,2,100,3,7
0.8791208791208791,0.5849056603773585,0.12087912087912088,4.356925134948227,gini,sqrt,1,2,100,3,8
0.8763736263736264,0.5945945945945946,0.12362637362637363,4.4559461607425055,gini,sqrt,1,2,100,3,9
0.8662613981762918,0.5217391304347826,0.1337386018237082,4.82042780887889,gini,sqrt,1,2,100,4,0
0.8597560975609756,0.4888888888888889,0.1402439024390244,5.054902609449357,gini,sqrt,1,10,200,4,1
0.8597560975609756,0.4523809523809524,0.1402439024390244,5.054902609449357,gini,sqrt,1,2,200,4,2
0.8689024390243902,0.5168539325842697,0.13109756097560976,4.725235047963529,gini,sqrt,1,10,200,4,3
0.8597560975609756,0.5106382978723404,0.1402439024390244,5.054902609449357,gini,sqrt,1,2,200,4,4
0.8810975609756098,0.5894736842105263,0.11890243902439024,4.285678299315759,gini,sqrt,1,2,100,4,5
0.8780487804878049,0.5652173913043478,0.12195121951219512,4.3955674864777015,gini,sqrt,1,10,100,4,6
0.8658536585365854,0.5111111111111111,0.13414634146341464,4.8351242351254715,gini,sqrt,1,10,200,4,7
0.8414634146341463,0.4090909090909091,0.15853658536585366,5.714237732421012,gini,sqrt,1,2,100,4,8
0.8536585365853658,0.4418604651162791,0.14634146341463414,5.274680983773242,gini,sqrt,1,10,200,4,9
0.8547297297297297,0.4266666666666667,0.14527027027027026,5.236071269364992,gini,sqrt,1,10,200,5,0
0.8682432432432432,0.5301204819277109,0.13175675675675674,4.748994872214761,gini,sqrt,1,10,100,5,1
0.875,0.5542168674698795,0.125,4.505456673639643,gini,sqrt,1,10,200,5,2
0.8508474576271187,0.4358974358974359,0.14915254237288136,5.3760025393937445,gini,sqrt,1,10,100,5,3
0.8406779661016949,0.4050632911392405,0.15932203389830507,5.742548167079683,gini,sqrt,1,10,200,5,4
0.8508474576271187,0.4358974358974359,0.14915254237288136,5.3760025393937445,gini,sqrt,1,2,200,5,5
0.8847457627118644,0.5952380952380952,0.1152542372881356,4.154183780440621,gini,sqrt,1,10,100,5,6
0.8745762711864407,0.5432098765432098,0.12542372881355932,4.5207294081265585,gini,sqrt,1,10,100,5,7
0.8440677966101695,0.41025641025641024,0.15593220338983052,5.62036629118437,gini,sqrt,1,2,200,5,8
0.8677966101694915,0.5185185185185185,0.13220338983050847,4.765093159917183,gini,sqrt,1,2,200,5,9
0.8571428571428571,0.45714285714285713,0.14285714285714285,5.14909334130245,gini,log2,1,2,200,6,0
0.8458646616541353,0.3880597014925373,0.15413533834586465,5.555600710352644,gini,sqrt,1,10,200,6,1
0.8646616541353384,0.4857142857142857,0.13533834586466165,4.878088428602322,gini,sqrt,1,10,100,6,2
0.8646616541353384,0.5135135135135135,0.13533834586466165,4.878088428602322,gini,sqrt,1,10,100,6,3
0.8721804511278195,0.5277777777777778,0.12781954887218044,4.607083515902192,gini,sqrt,1,2,200,6,4
0.8533834586466166,0.4507042253521127,0.14661654135338345,5.284595797652515,gini,sqrt,1,2,200,6,5
0.8571428571428571,0.4722222222222222,0.14285714285714285,5.14909334130245,gini,sqrt,1,2,200,6,6
0.868421052631579,0.5333333333333333,0.13157894736842105,4.742585972252257,gini,sqrt,1,2,200,6,7
0.8679245283018868,0.5205479452054794,0.1320754716981132,4.760482523090945,gini,sqrt,1,10,100,6,8
0.8566037735849057,0.4864864864864865,0.14339622641509434,5.168523882213026,gini,sqrt,1,2,200,6,9
0.8583333333333333,0.5,0.14166666666666666,5.10618423012493,gini,sqrt,1,2,100,7,0
0.8458333333333333,0.39344262295081966,0.15416666666666667,5.556729897488894,gini,sqrt,1,2,100,7,1
0.875,0.5588235294117647,0.125,4.505456673639644,gini,sqrt,1,10,200,7,2
0.8577405857740585,0.46875,0.14225941422594143,5.127549017698675,gini,sqrt,1,10,100,7,3
0.8786610878661087,0.5671641791044776,0.12133891213389121,4.3734976915665165,gini,sqrt,1,2,100,7,4
0.8326359832635983,0.3103448275862069,0.16736401673640167,6.032410609057264,gini,sqrt,1,2,100,7,5
0.8577405857740585,0.45161290322580644,0.14225941422594143,5.127549017698675,gini,sqrt,1,10,200,7,6
0.8702928870292888,0.5507246376811594,0.1297071129707113,4.67511822201938,gini,sqrt,1,2,200,7,7
0.8368200836820083,0.3389830508474576,0.16317991631799164,5.881600343830833,gini,sqrt,1,10,200,7,8
0.8661087866108786,0.5151515151515151,0.13389121338912133,4.825928487245811,gini,sqrt,1,2,200,7,9
0.8425925925925926,0.37037037037037035,0.1574074074074074,5.673538033472145,gini,log2,1,10,100,8,0
0.8425925925925926,0.39285714285714285,0.1574074074074074,5.673538033472145,gini,sqrt,1,2,100,8,1
0.8703703703703703,0.5333333333333333,0.12962962962962962,4.6723254393300016,gini,sqrt,1,10,100,8,2
0.8703703703703703,0.5172413793103449,0.12962962962962962,4.6723254393300016,gini,sqrt,1,2,200,8,3
0.8465116279069768,0.4,0.15348837209302327,5.532281682980772,gini,sqrt,1,10,100,8,4
0.8604651162790697,0.4827586206896552,0.13953488372093023,5.029346984527974,gini,sqrt,1,10,200,8,5
0.8372093023255814,0.4262295081967213,0.16279069767441862,5.867571481949304,gini,sqrt,1,2,200,8,6
0.8837209302325582,0.5901639344262295,0.11627906976744186,4.191122487106646,gini,sqrt,1,10,200,8,7
0.8697674418604651,0.5333333333333333,0.13023255813953488,4.694057185559443,gini,sqrt,1,2,200,8,8
0.827906976744186,0.24489795918367346,0.17209302325581396,6.202861280917836,gini,sqrt,1,2,200,8,9
0.8505154639175257,0.40816326530612246,0.14948453608247422,5.3879688055896775,gini,sqrt,1,2,200,9,0
0.8556701030927835,0.4166666666666667,0.14432989690721648,5.202176777810723,gini,sqrt,1,10,200,9,1
0.8298969072164949,0.2978723404255319,0.17010309278350516,6.131136916705494,gini,sqrt,1,2,100,9,2
0.8247422680412371,0.2916666666666667,0.17525773195876287,6.31692894448445,gini,sqrt,1,10,200,9,3
0.8505154639175257,0.43137254901960786,0.14948453608247422,5.3879688055896775,gini,sqrt,1,2,200,9,4
0.8556701030927835,0.46153846153846156,0.14432989690721648,5.202176777810723,gini,sqrt,1,2,200,9,5
0.8711340206185567,0.5283018867924528,0.12886597938144329,4.64480069447386,gini,sqrt,1,2,200,9,6
0.8711340206185567,0.5614035087719298,0.12886597938144329,4.64480069447386,gini,sqrt,1,10,200,9,7
0.8505154639175257,0.43137254901960786,0.14948453608247422,5.3879688055896775,gini,sqrt,1,2,200,9,8
0.844559585492228,0.4,0.15544041450777202,5.6026404231788325,gini,sqrt,1,2,200,9,9
