accuracy,f1_score,brier_score,log_loss,C,repeat,fold
0.864,0.5952380952380952,0.136,4.901936860919933,1.0,0,0
0.864,0.5952380952380952,0.136,4.901936860919932,0.1,0,1
0.856,0.5813953488372093,0.144,5.19028608803287,1.0,0,2
0.884,0.6704545454545454,0.116,4.181063793137589,0.1,0,3
0.878,0.5850340136054422,0.122,4.397325713472292,0.1,0,4
0.882,0.6380368098159509,0.118,4.253151099915824,0.1,0,5
0.876,0.6477272727272727,0.124,4.469413020250528,0.1,0,6
0.874,0.6480446927374302,0.126,4.5415003270287615,10.0,0,7
0.862,0.5714285714285714,0.138,4.974024167698167,0.1,0,8
0.862,0.5766871165644172,0.138,4.9740241676981665,0.1,0,9
0.8488888888888889,0.5405405405405406,0.1511111111111111,5.44659651213326,0.1,1,0
0.8755555555555555,0.631578947368421,0.12444444444444444,4.485432421756801,0.1,1,1
0.8577777777777778,0.6,0.14222222222222222,5.126208482007773,0.1,1,2
0.8755555555555555,0.6111111111111112,0.12444444444444444,4.485432421756801,0.1,1,3
0.8711111111111111,0.6081081081081081,0.1288888888888889,4.645626436819544,0.1,1,4
0.8777777777777778,0.6357615894039735,0.12222222222222222,4.40533541422543,0.1,1,5
0.8511111111111112,0.5620915032679739,0.14888888888888888,5.3664995046018875,0.1,1,6
0.8777777777777778,0.6451612903225806,0.12222222222222222,4.405335414225429,1.0,1,7
0.8822222222222222,0.6666666666666666,0.11777777777777777,4.245141399162687,0.1,1,8
0.8755555555555555,0.6266666666666667,0.12444444444444444,4.485432421756801,0.1,1,9
0.8518518518518519,0.5454545454545454,0.14814814814814814,5.339800502091429,1.0,2,0
0.8518518518518519,0.5774647887323944,0.14814814814814814,5.33980050209143,1.0,2,1
0.8691358024691358,0.6074074074074074,0.1308641975308642,4.71682377684743,0.1,2,2
0.8641975308641975,0.5985401459854015,0.13580246913580246,4.894817126917144,1.0,2,3
0.8641975308641975,0.6206896551724138,0.13580246913580246,4.894817126917144,1.0,2,4
0.8888888888888888,0.6456692913385826,0.1111111111111111,4.004850376568572,1.0,2,5
