accuracy,f1_score,brier_score,log_loss,C,repeat,fold
0.88,0.8846153846153846,0.12,4.325238406694059,0.001,3,1
0.8,0.7872340425531915,0.2,7.208730677823431,0.001,3,2
0.81,0.8,0.19,6.84829414393226,0.001,3,3
0.81,0.7912087912087912,0.19,6.848294143932259,0.001,3,4
0.79,0.7692307692307693,0.21,7.5691672117146025,0.001,3,5
0.77,0.7927927927927928,0.23,8.290040279496946,0.001,3,6
0.74,0.7903225806451613,0.26,9.37134988117046,0.01,3,7
0.81,0.819047619047619,0.19,6.848294143932259,0.001,3,8
0.85,0.8235294117647058,0.15,5.406548008367572,0.001,3,9
0.75,0.7619047619047619,0.25,9.010913347279288,0.001,4,0
0.78,0.7884615384615384,0.22,7.929603745605773,0.001,4,1
0.75,0.7252747252747253,0.25,9.010913347279288,0.001,4,2
0.84,0.8222222222222222,0.16,5.7669845422587445,0.001,4,3
0.74,0.7291666666666666,0.26,9.37134988117046,0.001,4,4
0.83,0.8282828282828283,0.17,6.127421076149916,0.001,4,5
0.84,0.84,0.16,5.7669845422587445,0.001,4,6
0.78,0.8070175438596491,0.22,7.929603745605773,0.001,4,7
0.72,0.7307692307692307,0.28,10.092222948952802,0.001,4,8
0.79,0.7741935483870968,0.21,7.569167211714602,0.001,4,9
0.78,0.7708333333333334,0.22,7.929603745605774,0.001,5,0
0.79,0.8073394495412844,0.21,7.569167211714602,0.001,5,1
0.78,0.7608695652173914,0.22,7.929603745605773,0.001,5,2
0.76,0.7073170731707317,0.24,8.650476813388115,0.001,5,3
0.82,0.8163265306122449,0.18,6.487857610041087,0.001,5,4
0.77,0.7526881720430108,0.23,8.290040279496946,0.001,5,5
0.86,0.8727272727272727,0.14,5.046111474476402,0.001,5,6
0.78,0.7962962962962963,0.22,7.929603745605773,0.001,5,7
0.78,0.8035714285714286,0.22,7.929603745605773,0.001,5,8
0.81,0.7816091954022989,0.19,6.848294143932259,0.001,5,9
0.78,0.7659574468085106,0.22,7.929603745605774,0.001,6,0
0.71,0.7387387387387387,0.29,10.452659482843973,0.001,6,1
0.73,0.6896551724137931,0.27,9.73178641506163,0.001,6,2
0.8,0.7777777777777778,0.2,7.208730677823431,0.001,6,3
0.81,0.8,0.19,6.848294143932259,0.001,6,4
0.76,0.7446808510638298,0.24,8.650476813388117,0.001,6,5
0.83,0.8411214953271028,0.17,6.127421076149916,0.001,6,6
