accuracy,f1_score,brier_score,log_loss,C,repeat,fold
0.806,0.8024439918533605,0.194,6.992468757488727,10.0,9,0
0.822,0.832391713747646,0.178,6.415770303262852,0.1,9,1
0.808,0.799163179916318,0.192,6.920381450710494,10.0,9,2
0.838,0.8203991130820399,0.162,5.839071849036979,10.0,9,3
0.822,0.8278529980657641,0.178,6.415770303262853,0.1,9,4
0.81,0.8148148148148148,0.19,6.848294143932258,0.1,9,5
0.794,0.7919191919191919,0.206,7.424992598158132,1.0,9,6
0.804,0.807843137254902,0.196,7.064556064266961,10.0,9,7
0.818,0.8154158215010142,0.182,6.5599449168193225,0.1,9,8
0.802,0.8170055452865065,0.198,7.136643371045197,0.1,9,9
